state,activity,rfc,name,address,legal_rep,phone,email,address2,phone2,zip,city
JALISCO,A,CHN051007R68,"Casa Hogar El Nuevo Israel, A.C.","Miguel de la Madrid Núm 80, Col. Lomas de la Primavera, C.P. 45065, Guadalajara, Jalisco",José Luis Torres Serrano,10289442 y 37005540,casahogarelnuevoisrael@hotmail.com,,,45065,Guadalajara
JALISCO,M,CHP140328AW7,"Casa Hogar Pueblo de Dios, A.C.","Jalisco Núm 2750, Col. Lomas de la Primavera, C.P. 45066, Zapopan, Jalisco",Eduardo Domínguez Gil,,,,,45066,Zapopan
JALISCO,A,CHP140328AW7,"Casa Hogar Pueblo de Dios, A.C.","Jalisco Núm 2750, Col. Lomas de la Primavera, C.P. 45066, Zapopan, Jalisco",Eduardo Domínguez Gil,,,,,45066,Zapopan
JALISCO,M,CHS120116195,"Casa Hogar Samuel, A.C.","Onza Núm 3412, Col. Arenales Tapatíos, C.P. 45066, Zapopan, Jalisco",José Luis Gómez Ordaz,3310283628,casahogarsamuelac@hotmail.com.mx,,,45066,Zapopan
JALISCO,A,CHS120116195,"Casa Hogar Samuel, A.C.","Onza Núm 3412, Col. Arenales Tapatíos, C.P. 45066, Zapopan, Jalisco",José Luis Gómez Ordaz,3310283628,casahogarsamuelac@hotmail.com.mx,,,45066,Zapopan
JALISCO,A,DAT030109E43,"Dame Algo de Tí, A.C.","Av. Revolución Núm 135, Col. Everardo Topete, C.P. 46500, Etzatlán, Jalisco",María del Carmen Guadalupe González Rubio Morales,(386) 363003,ana_luisa99@hotmail.com,,,46500,Etzatlán
JALISCO,A,EAC7907205AA,"Ex-Alumnas del Colegio Nueva Galicia, A.C.","Calle 1, Módulo 6, Edificio del DIF, Col. Unidad Estatuto Jurídico FOVISSSTE, C.P. 45101, Zapopan, Jalisco",Rosa María Cortez de Flores,13336567914,rayvag@yahoo.com.mx,,,45101,Zapopan
JALISCO,A,EAM080408EL7,"Estancia para Adultos Mayores Angeles, A.C.","Venezuela Núm 777, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",María de los Ángeles Navarro Vargas,(0133)38-11-37-34,angeles.nava@live.com.mx,,,44190,Guadalajara
JALISCO,D,EBA130429TX2,"Enlace Barrancas, A.C.","Puerto Altamira Núm 3358, Col. Miramar, C.P. 45060, Zapopan, Jalisco",José Nemorio González Preciado,3336156265,janeth2230@hotmail.com,,,45060,Zapopan
JALISCO,B,EDA780629PH8,"Escuela Domingo De Alzola, A.C.","Curazao Núm 2721, Col. Fraccionamiento Colon, C.P. 44920, Guadalajara, Jalisco",Rosa María Fuentes Gonzalez,38122419,josecruz1950@hotmail.com,,,44920,Guadalajara
JALISCO,B,EED980911S98,"Espacio Educativo, A.C.","Miguel de Cervantes Núm 120, Col. Americana, C.P. 44140, Guadalajara, Jalisco",Luz María Guadalupe Barreiro Guemes,,,,,44140,Guadalajara
JALISCO,M,EEX9502027U8,"Escuela para el Éxito, A.C.","Madero Núm 5850, Col. Jocotán, C.P. 45017, Zapopan, Jalisco",Jorge Carlos Verg Vergara Madrigal,627 11 32,,,,45017,Zapopan
JALISCO,B,EEX9502027U8,"Escuela para el Éxito, A.C.","Madero Núm 5850, Col. Jocotán, C.P. 45017, Zapopan, Jalisco",Jorge Carlos Verg Vergara Madrigal,627 11 32,,,,45017,Zapopan
JALISCO,A,EFA970220N96,"Extra Fondo de Apoyo a Trabajadores de los Medios de Comunicación, A.C.","El Carmen Núm 100 - 103, Col. Camino Real, C.P. 45040, Zapopan, Jalisco",Omar Miramontes Nuño,3338805613,omar.miramontes@motormexa.mx,,,45040,Zapopan
JALISCO,B,EHC770624GE8,"Escuela Hidalgo de Cocula, A.C.","Álvaro Obregón Núm 105, C.P. 48500, Cocula, Jalisco",Ignacio González González,01 377 32052,,,,48500,Cocula
JALISCO,B,EIN861114419,"Educación e Instrucción, A.C.","Sierra de Mazamitla Núm 5821, Col. Pinar de la Calma, C.P. 45080, Zapopan, Jalisco",Juan Manuel Esparza Ortega,36318134,josecruz1950@hotmail.com,,,45080,Zapopan
JALISCO,B,EJM630920RR4,"Escuela José María de Yermo y Parres, A.C.","José María de Yermo y Parres Núm 125, Col. Zoquipan, C.P. 45170, Zapopan, Jalisco",Silvia Marina Velázquez Cortés,38 333653,artemio_medina@hotmail.com,,,45170,Zapopan
JALISCO,A,EMD870408MN3,"Escuela Mixta para el Desarrollo Integral del Invidente Helen Keller, A.C.","Juan Sebastian Bach Núm 5638, Col. La Estancia, C.P. 45148, Zapopan, Jalisco",María de la Paz Isabel Martínez Iguíniz,36 29 34 48,helenkellerac@yahoo.com.mx,,,45148,Zapopan
JALISCO,A,ENC710823C43,"Escuela para Niñas Ciegas de Guadalajara, A.C.","Av. López Mateos Sur Núm 3946, Col. La Calma, C.P. 45070, Zapopan, Jalisco",Margarita Aranguren Castiello,01 321 318681,,,,45070,Zapopan
JALISCO,A,EPG801014DA0,"Enfermeras Prácticas Gratuitas a Domicilio de Guadalajara, A.C.","Bella Vista Núm 125, Col. Lindavista, C.P. 45169, Zapopan, Jalisco",Filomena González,656 02 57,,,,45169,Zapopan
JALISCO,B,ESM980424NS8,"Educación Superior Marista, A.C.","Marcelino Champagnat Núm 2981, Col. Loma Bonita, C.P. 45050, Zapopan, Jalisco",Luis Adalberto Dávalos Valadés,33-3540-3900,administracion@umg.edu.mx,,,45050,Zapopan
JALISCO,M,ESM980424NS8,"Educación Superior Marista, A.C.","Marcelino Champagnat Núm 2981, Col. Loma Bonita, C.P. 45050, Zapopan, Jalisco",Luis Adalberto Dávalos Valadés,33-3540-3900,administracion@umg.edu.mx,,,45050,Zapopan
JALISCO,A,FAG970228RA6,"Fundación Aloysius Guadalajara, A.C.","Laureles Carretera Federal Núm 35, Col. Guadalajara Jiquilpan km 116, C.P. 45700, Acatlán de Juárez, Jalisco",Yong Sook Lee Bu,8-23-66-24,,,,45700,Acatlán de Juárez
JALISCO,A,FAI060707SH9,"Fundación para el Apoyo Institucional y Aldea infantil, A.C.","Paseo de los Sabinos Núm 946, Col. Jardines de Tabachines, C.P. 45180, Zapopan, Jalisco",Leopoldo Villa García Igartua,36159463,elopez@funaii.org.mx,,,45180,Zapopan
JALISCO,A,FAN130211DC4,"Fundación Co & Co, A.C.","Moctezuma Núm 144, Col. Ciudad del Sol, C.P. 45050, Zapopan, Jalisco",Álvaro Cornejo Jiménez,3338245161,hnavarro@prodigy.net.mx,,,45050,Zapopan
JALISCO,M,FBC0902065R8,"Fundación Black Coffe Gallery, A.C.","Administradores Núm 5135, Col. Jardines de Guadalupe, C.P. 45030, Zapopan, Jalisco",María de los Dolores Corte Juárez,"36285120, 12016460",aseemcont6@hotmail.com,,,45030,Zapopan
JALISCO,A,FBC0902065R8,"Fundación Black Coffe Gallery, A.C.","Administradores Núm 5135, Col. Jardines de Guadalupe, C.P. 45030, Zapopan, Jalisco",María de los Dolores Corte Juárez,"36285120, 12016460",aseemcont6@hotmail.com,,,45030,Zapopan
JALISCO,A,FBG0707115U2,"Fundación Be´Emet- Un Lugar con Corazón, A.C.","Rembrandt Núm 5087 - 2, Col. Real  Vallarta, C.P. 45020, Zapopan, Jalisco",Israel Ben Zashuvath Saheith,3110 6595,fbeemet@gmail.com,,,45020,Zapopan
JALISCO,M,FBG0707115U2,"Fundación Be´Emet- Un Lugar con Corazón, A.C.","Rembrandt Núm 5087 - 2, Col. Real  Vallarta, C.P. 45020, Zapopan, Jalisco",Israel Ben Zashuvath Saheith,3110 6595,fbeemet@gmail.com,,,45020,Zapopan
JALISCO,M,FCM131227SGA,"Fundación Crescendo con la Música México, A.C.","Van Gogh Núm 5011, Col. Real Vallarta, C.P. 45020, Zapopan, Jalisco",Jorge Viladoms Weber,443318034693,jviladoms@hotmail.com,,,45020,Zapopan
JALISCO,D,FCM131227SGA,"Fundación Crescendo con la Música México, A.C.","Van Gogh Núm 5011, Col. Real Vallarta, C.P. 45020, Zapopan, Jalisco",Jorge Viladoms Weber,443318034693,jviladoms@hotmail.com,,,45020,Zapopan
JALISCO,A,FCO0505306V0,"Futbol y Corazón, A.C.","Av. Xóchitl Núm 4262 - 6, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Mauricio Heredia Horner,12019127,mheredia@rafamarquez.org,"Santa Isabel Núm 155, Col. La Providencia, C.P. 45400, Tonalá, Jalisco",,45050,Zapopan
JALISCO,M,FCO0505306V0,"Futbol y Corazón, A.C.","Av. Xóchitl Núm 4262 - 6, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Mauricio Heredia Horner,12019127,mheredia@rafamarquez.org,"Santa Isabel Núm 155, Col. La Providencia, C.P. 45400, Tonalá, Jalisco",,45050,Zapopan
JALISCO,A,FDE000126NS0,"Fundación Dios y Esperanza, A.C.","Av. Patria Núm 688, Col. Jardines de Guadalupe, C.P. 45030, Zapopan, Jalisco",María Ema de la Paz Guzmán,36 20 99 86,patria_08@hotmail.com,,,45030,Zapopan
JALISCO,B,FDE030624N43,"Fundación Donde Educarte, A.C.","Juárez Núm 15, Col. Estipac, C.P. 45740, Zapopan, Jalisco",José Anselmo Becerra Aponte,(377)-774-00-01,aponte44@gmail.com,,,45740,Zapopan
JALISCO,A,FDM020708AE5,"Fundación Delia Morán, A.C.","San Gabriel Núm 679 - 4, Col. Chapalita, C.P. 44790, Guadalajara, Jalisco",Maria Teresa Chávez Moran,36-78-29-00,,,,44790,Guadalajara
JALISCO,M,FDM020708AE5,"Fundación Delia Morán, A.C.","San Gabriel Núm 679 - 4, Col. Chapalita, C.P. 44790, Guadalajara, Jalisco",Maria Teresa Chávez Moran,36-78-29-00,,,,44790,Guadalajara
JALISCO,A,FEA101217151,"Fundación de Ex Alumnos Maristas del Cervantes, A.C.","Av. Luis Pérez Verdia Núm 361, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Luis Javier de la Torre Cuellar,3338238610,jgu@hallal.com.mx,,,44600,Guadalajara
JALISCO,H,FEG070118V82,"Fundación Expo Guadalajara, Fundación","Av. Mariano Otero Núm 1499 Edif. B, Col. Verde Valle, C.P. 44550, Guadalajara, Jalisco",Jorge Guillermo Navarro Fuentes,0133-33433000,fundacion@fundacionexpoguadalajara.org,,,44550,Guadalajara
JALISCO,A,FEG9911295Z2,"Fundación Emmanuel Guadalajara, A.C.","Av. Prolongación Tepeyac Núm 1296 - A, Col. Paraisos del Colli, C.P. 45069, Zapopan, Jalisco",Hilario Morales Guzmán,31-35-15-11,,,,45069,Zapopan
JALISCO,A,FEN0806215T9,"Fundación Esperanza para Niños con Diabetes México, A.C.","Alfonso Cravioto Núm 2231, Col. Jardines Alcalde, C.P. 44298, Zapopan, Jalisco",Gerardo García Sandozequi,38323436,fundesperanza@gmail.com,,,44298,Zapopan
JALISCO,A,FEP1105193F8,"Fundación EPA, A.C.","Circuito Madrigal Núm 1736 - 2, Col. San Wenceslao, C.P. 45110, Zapopan, Jalisco",Beatriz Monraz González,3336101418,informes@fundacionepa.org,,,45110,Zapopan
JALISCO,M,FEP1105193F8,"Fundación EPA, A.C.","Circuito Madrigal Núm 1736 - 2, Col. San Wenceslao, C.P. 45110, Zapopan, Jalisco",Beatriz Monraz González,3336101418,informes@fundacionepa.org,,,45110,Zapopan
JALISCO,A,FES101216EB6,"Fundación Escalar, A.C.","Romanos Núm 12, Col. Altamira, C.P. 45160, Zapopan, Jalisco",Rodrigo González Martínez de Velazco Marcos Antonio Malfavon Cira,,,,,45160,Zapopan
JALISCO,A,FFA0511044EA,"Fundación Fuente de Agua, Fundación","Av. Circunvalación del Bosque Núm 1345, Col. El Bajío, C.P. 45019, Zapopan, Jalisco",María de Jesús Merino González,36 15 84 92,fiscallucia@prodigy.net.mx,,,45019,Zapopan
JALISCO,M,FFA0511044EA,"Fundación Fuente de Agua, Fundación","Av. Circunvalación del Bosque Núm 1345, Col. El Bajío, C.P. 45019, Zapopan, Jalisco",María de Jesús Merino González,36 15 84 92,fiscallucia@prodigy.net.mx,,,45019,Zapopan
JALISCO,A,FFI111026U84,"FIORE Fundación Infantil Oncológica Reconociendo la Educación, A.C.","Batallón de San Patricio Núm 345, Col. Jardines de Santa Isabel, C.P. 44300, Guadalajara, Jalisco",Leticia Alejandra Larios Torres,3313-8392-89,,,,44300,Guadalajara
JALISCO,M,FFI111026U84,"FIORE Fundación Infantil Oncológica Reconociendo la Educación, A.C.","Batallón de San Patricio Núm 345, Col. Jardines de Santa Isabel, C.P. 44300, Guadalajara, Jalisco",Leticia Alejandra Larios Torres,3313-8392-89,,,,44300,Guadalajara
JALISCO,B,FGU930812HA2,"Fundación Gusi, A.C.","Volcán Jorullo Núm 1928, Col. El Colli 1ª y 2ª Sección, C.P. 45070, Zapopan, Jalisco",María de los Ángeles Fernández Aceves,33-36-20-01-29,josecruz1950@hotmail.com,,,45070,Zapopan
JALISCO,D,FGV050420779,"Fundación Grupo Vidanta, A.C.","Av. Lázaro Cárdenas Núm 4070, Col. Camino Real, C.P. 45040, Zapopan, Jalisco",Anna Aurora de la Asunción Alarcón Collignon María Teresa Chávez Morán,31256030,,,,45040,Zapopan
JALISCO,H,FHA0712011Q5,"Fundación Hace, A.C.","Cuautitlán Núm 444 - 4, Col. Los Arcos, C.P. 44500, Guadalajara, Jalisco",German Hernández Aceves,3336472034,lcpisraelmts@yahoo.com.mx,,,44500,Guadalajara
JALISCO,H,FHC000126JQ3,"Fundación Hospitales Civiles de Guadalajara, A.C.","Lerdo de Tejada Núm 2042-A, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Leopoldo Muro Pico,,,,,44160,Guadalajara
JALISCO,A,FIN100311P58,"Familias Integras, A.C.","Antiguo Camino Real a Colima Núm 1200-A, Col. San Agustín de las Flores, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Roxana Barroso Barroso,,,,,45645,Tlajomulco de Zuñiga
JALISCO,M,FIN100311P58,"Familias Integras, A.C.","Antiguo Camino Real a Colima Núm 1200-A, Col. San Agustín de las Flores, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Roxana Barroso Barroso,,,,,45645,Tlajomulco de Zuñiga
JALISCO,A,FLS131128KT7,"Formación Laboral San José, A.C.","Paseo de los Parques Núm 4278, Col. Villa Universitaria, C.P. 45110, Zapopan, Jalisco",Luis  Rodrigo Leal Landagaray,3313726517,rodrigo@flsanjose.org,,,45110,Zapopan
JALISCO,M,FLS131128KT7,"Formación Laboral San José, A.C.","Paseo de los Parques Núm 4278, Col. Villa Universitaria, C.P. 45110, Zapopan, Jalisco",Luis  Rodrigo Leal Landagaray,3313726517,rodrigo@flsanjose.org,,,45110,Zapopan
JALISCO,A,FMA120907FD7,"Fundación Maver, A.C.","San Dionisio Núm 25, Col. Jardines de San Ignacio, C.P. 45040, Zapopan, Jalisco",María del Refugio Razón Gutiérrez,38377300,ruribe@maver.com.mx,,,45040,Zapopan
JALISCO,A,FMS930126KN8,"Fundación Margarita Sahagún de Montaño, A.C.","Hacienda Altamira Núm 2180, Col. Agraria, C.P. 45160, Zapopan, Jalisco",Eduardo Montaño Sahagún,663 77 68,,,,45160,Zapopan
JALISCO,L,FNG150918D44,"Fundación Nacional para la Gestión de Riesgos de Desastres, A.C.","Av. Periférico Norte Núm 640, Col. Parque Industrial Belenes Norte, C.P. 45130, Zapopan, Jalisco",Jaime Barajas Arellano,3314916547,aloricel@hotmail.com,,,45130,Zapopan
JALISCO,M,FOP061030DW4,"Fundación Oportunidades, A.C.","Prado de la Azucenas Núm 333, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Catalina Casar y Aldrete,31213700,jgallegos.asesores@gmail.com,,,45050,Zapopan
JALISCO,A,FOP061030DW4,"Fundación Oportunidades, A.C.","Prado de la Azucenas Núm 333, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Catalina Casar y Aldrete,31213700,jgallegos.asesores@gmail.com,,,45050,Zapopan
JALISCO,A,FPA101110TP5,"Fundación Personas con Abuso Sexual de Guadalajara, A.C.","Calle Quito Núm 1260, Col. Jardines de Providencia, C.P. 44630, Guadalajara, Jalisco",Eduardo Cruz Moguel,3336422803,carpeta99@hotmail.com,,,44630,Guadalajara
JALISCO,A,FPP050107HQ0,"Fundación Proempleo Productivo Guadalajara, A.C.","Orión Núm 1143, Col. Jardines del Bosque, C.P. 44520, Zapopan, Jalisco",Mario Ramírez Gómez,313-300-80,proempleo_gdl@yahoo.com.mx,,,44520,Zapopan
JALISCO,A,FPR830620ID3,"Fundación Pro Vista, A.C.","Prisciliano Sánchez Núm 881, Col. Centro, Sector Juárez, C.P. 44100, Guadalajara, Jalisco",Raél Blum.,633 84 75,,,,44100,Guadalajara
JALISCO,A,FQU110624LW9,"Familias Quánticas, A.C.","Camino al Arroyo Núm 39, Col. Camino Real a Santa Anita, C.P. 45600, Guadalajara, Jalisco",María Eugenia García Casabianca,13336155559,megc_oficina@hotmail.com,,,45600,Guadalajara
JALISCO,A,FRC091218KMA,"Fundación Roberto Chávez Gracián, A.C.","Escorza Núm 541, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",Patricia Roxana Chávez Gracian,3338265155,meche7373@hotmail.com,,,44190,Guadalajara
JALISCO,A,FRS900306NY8,"Fundación de Reintegración Social del Estado de Jalisco, A.C.","Av. Periférico Sur Núm 6739, Col. Toluquilla, C.P. 45610, Tlaquepaque, Jalisco",Ricardo Javier Moreno Padilla,3336862141,reintgerajalisco@gmail.com,,,45610,Tlaquepaque
JALISCO,A,FSM971029K7A,"Fundación Santa María del Tepeyac, A.C.","Guelatao Núm 1768, Col. Benito Juárez, C.P. 45180, Zapopan, Jalisco",Graciela Guadalupe García Ramos,,,,,45180,Zapopan
JALISCO,A,FSV060317TY3,"Fundación Stella Vega, A.C.","Venezuela Núm 820 - 1, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",Stella Álvarez Vega,33-3678-2646,cmosorio@pisa.com.mx,,,44190,Guadalajara
JALISCO,A,FVC140128Q30,"Fundación Vamos Contigo de la Mano, A.C.","Fuente Hermana Agua Núm 5329, Col. Cond. Chapalita Las Fuentes, C.P. 45030, Zapopan, Jalisco",Yadira Sánchez Jiménez,3331232697,yadiravamoscontigodelamano@hotmail.com,,,45030,Zapopan
JALISCO,A,FYA0408269Q1,"FYAPDI, A.C.","Virgen Núm 3462, Col. La Calma, C.P. 45070, Zapopan, Jalisco",José Sergio de Jesús Alcántara González,3646 9735,isabel_ortiz@prodigy.net.mx,,,45070,Zapopan
JALISCO,B,GEV1001083M7,"Grupo Educativo VHOS, A.C.","Av. Paseo de la Estrella Núm 857, Col. Solares, C.P. 45019, Zapopan, Jalisco",Alejandro Tomás Ornelas Márquez,3336248453,controlescolarsubire@hotmail.com,,,45019,Zapopan
JALISCO,A,GHB101202790,"Grupo Holístico para el Bienestar, Investigación y Desarrollo Social Integral, A.C.","Gómez Morín Núm 4969, Col. Los Canteros, C.P. 45190, Guadalajara, Jalisco",Arturo Salazar Sánchez,133336608229,salazar.sanchez_arturo@hotmail.com,,,45190,Guadalajara
JALISCO,M,GHB101202790,"Grupo Holístico para el Bienestar, Investigación y Desarrollo Social Integral, A.C.","Gómez Morín Núm 4969, Col. Los Canteros, C.P. 45190, Guadalajara, Jalisco",Arturo Salazar Sánchez,133336608229,salazar.sanchez_arturo@hotmail.com,,,45190,Guadalajara
JALISCO,B,GMA050311H6A,"La Guarderia de Mamá, S. C.","Av. Acueducto Núm 6060 - A2, Col. Lomas del Bosque, C.P. 45118, Zapopan, Jalisco",Francisco Gustavo Hernández Lomelí,15961922,belastinglg@mail.com,,,45118,Zapopan
JALISCO,M,GME160422QF0,"Gastromotiva México, A.C.","Abel Ayala Núm 61, Col. Los Maestros, C.P. 45150, Zapopan, Jalisco",Alejandro González de la Peña Lorena Fabiola Valdez Salazar Claudia Odille Ramírez López,445548841938,lachefclaudiaramirez@gmail.com,,,45150,Zapopan
JALISCO,A,GME160422QF0,"Gastromotiva México, A.C.","Abel Ayala Núm 61, Col. Los Maestros, C.P. 45150, Zapopan, Jalisco",Alejandro González de la Peña Lorena Fabiola Valdez Salazar Claudia Odille Ramírez López,445548841938,lachefclaudiaramirez@gmail.com,,,45150,Zapopan
JALISCO,A,GRG901108M68,"Grupo Reto Guadalajara, A.C.","Avenida La Paz Núm 1639, Col. Americana, C.P. 44160, Guadalajara, Jalisco",María del Refugio Palacios Delgado,382-64275,misael_ochoa@hotmail.com,,,44160,Guadalajara
JALISCO,A,HAL070827K11,"HA.C.E. Alegrías, A.C.","Volcán Tancitaro Núm 1563 - 17, Col. Residencial Moctezuma Poniente, C.P. 45053, Zapopan, Jalisco",Marthe Ivonne Gisele Menault González,312-53-070,marthemenault@hotmail.com,,,45053,Zapopan
JALISCO,A,HAN640811R45,"Hogares de Ancianos, A.C.","Zoquipan Núm 166, Col. Seatle, C.P. 45170, Zapopan, Jalisco",Magdalena Naranjo Esquivel,33 30 23,,,,45170,Zapopan
JALISCO,A,HPV151001827,"Hermano Pedro Vila, A.C.","Juan Pablo II Núm 55, Col. El Capullo, C.P. 45150, Zapopan, Jalisco",María Isabel Rosas Morales,38258237,,,,45150,Zapopan
JALISCO,A,HVG740115PV2,"Hogar Vicentino de Guadalajara, A.C.","Hidalgo Núm 78, Col. Fracc. Los Gavilanes, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Lic. Valentín Gonález Cosio Elcoro,,,,,45645,Tlajomulco de Zuñiga
JALISCO,M,HVG740115PV2,"Hogar Vicentino de Guadalajara, A.C.","Hidalgo Núm 78, Col. Fracc. Los Gavilanes, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Lic. Valentín Gonález Cosio Elcoro,,,,,45645,Tlajomulco de Zuñiga
JALISCO,B,ICI460612Q68,"Instituto de Ciencias, A.C.","Av. Manuel Ávila Camacho Núm 2935, Col. Jacarandas, C.P. 45160, Zapopan, Jalisco",Juan Pablo Arellano Landa,38364303,arellanolanda@hotmail.com,,,45160,Zapopan
JALISCO,D,ICI830804PI4,"Instituto Cultural Ignacio Dávila Garibi, A.C.","Av. Vallarta Núm 4095, Col. Don Bosco Vallarta, C.P. 45040, Guadalajara, Jalisco",Rubén González Orozco,91 36 47 87 73,idgaribi@gmail.com,,,45040,Guadalajara
JALISCO,A,IDI1010209M5,"Institución de Desarrollo Infantil Nuestra Señora de Guadalupe, A.C.","Callejón 6 de Mayo Núm 5, Col. La Tijera, C.P. 45647, Tlajomulco de Zuñiga, Jalisco",Mayela Salas Candelas,,,,,45647,Tlajomulco de Zuñiga
JALISCO,B,IEC010328ELA,"Instituto Educativo Colinas de San Javier, S.C.","Paseo del Edén Núm 200, Col. Colinas de San Javier, C.P. 45110, Zapopan, Jalisco",Rocío Martín Casillas,6416938,,,,45110,Zapopan
JALISCO,B,IET720120MG9,"Instituto de Enseñanza Técnica, Media y Superior Francisco I. Madero, S.C.","Av. Circunvalación Norte Núm 160, Col. Las Fuentes, C.P. 45070, Zapopan, Jalisco",Bernardo Rangel Sada,01 55 52 93 15 00,rcruz@audit.caesc.com.,,,45070,Zapopan
JALISCO,B,IFI9911154F1,"Instituto de Filosofía, A.C.","Camino Real a Colima Núm 5160, Col. Balcones de Santa María, C.P. 45606, Guadalajara, Jalisco",Luis Fernando Falco Pliego,363-10-934 y 363-10-943,rectoriffim@yahoo.com,,,45606,Guadalajara
JALISCO,A,IIB141218JD3,"Instituto de Investigaciones Biocriticas en Salud Sexual y Derechos Humanos, A.C.","Calle Sierra de Quila Núm 1692, Col. Las Águilas, C.P. 45080, Zapopan, Jalisco",Esmeralda Mancilla Valdéz,,,,,45080,Zapopan
JALISCO,M,ILA9704234P1,"Instituto Libre de Arquitectura de Jalisco, A.C.","Lerdo de Tejada Núm 2076, Col. Americana,, C.P. 44100, Guadalajara, Jalisco",Alejandro Luis Mariano Ramírez Ugarte,33 36167606,informes@esa.edu.mx,,,44100,Guadalajara
JALISCO,B,ILA9704234P1,"Instituto Libre de Arquitectura de Jalisco, A.C.","Lerdo de Tejada Núm 2076, Col. Americana,, C.P. 44100, Guadalajara, Jalisco",Alejandro Luis Mariano Ramírez Ugarte,33 36167606,informes@esa.edu.mx,,,44100,Guadalajara
JALISCO,B,IMA001206HW0,"Instituto Miguel Ángel de Occidente, A.C.","Av. Guadalupe Núm 6600, Col. Residencial Plaza Guadalupe, C.P. 45010, Zapopan, Jalisco",Gloria Eugenia Ortíz Villalon,01333-125-18-78,,,,45010,Zapopan
JALISCO,M,IMA0812199C7,"Los Inocentes de María, A.C.","Av. San Francisco Núm 3590 - 1, Col. Jardines de San Ignacio, C.P. 45040, Zapopan, Jalisco",Brenda Lourdes del Río Machin,,,,,45040,Zapopan
JALISCO,A,IMA0812199C7,"Los Inocentes de María, A.C.","Av. San Francisco Núm 3590 - 1, Col. Jardines de San Ignacio, C.P. 45040, Zapopan, Jalisco",Brenda Lourdes del Río Machin,,,,,45040,Zapopan
JALISCO,A,IMD701203143,"Instituto Mexicano para el Desarrollo Comunitario, A.C.","Pino Núm 2237-A, Col. Fresno, C.P. 44909, Guadalajara, Jalisco",Santos Brito Flores,01 33 8 10 45 36 /  8 11 09 44,IMDEC@LANETA.APC.ORG,,,44909,Guadalajara
JALISCO,M,IMD701203143,"Instituto Mexicano para el Desarrollo Comunitario, A.C.","Pino Núm 2237-A, Col. Fresno, C.P. 44909, Guadalajara, Jalisco",Santos Brito Flores,01 33 8 10 45 36 /  8 11 09 44,IMDEC@LANETA.APC.ORG,,,44909,Guadalajara
JALISCO,A,IMO081008QT8,"Imagina en Movimiento, Asociación Civil, I.A.S.P.","Coral Núm 2545, Col. Residencial Victoria, C.P. 44560, Guadalajara, Jalisco",Alicia Negrete Ramos,3315235525,contabilidad@grupovida.com,,,44560,Guadalajara
JALISCO,B,ISA730903BB7,"Instituto Superior Autónomo de Occidente, A.C.","Av. Tepeyac Núm 4800, Col. Fracc. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Santiago Méndez Bravo,628 24 32,,,,45050,Zapopan
JALISCO,B,ISA870116598,"Instituto del Saber, A.C.","Av. B Núm 588, Col. Seattle, C.P. 45150, Zapopan, Jalisco",Gladys del Pilar García Cabrera,6330299,,,,45150,Zapopan
JALISCO,A,JDE0606095J1,"Juntos por los Demás, A.C.","Parral Núm 55, Col. San Juan de Ocotán, C.P. 45019, Zapopan, Jalisco",Luz Marcela Zepeda Castro,31102266,mztopete@yahoo.com.mx,,,45019,Zapopan
JALISCO,A,JDF740207UV4,"Jalisco Desarrollo y Fomento, A.C.","Blvd. del Rodeo Núm 701, Col. Parque Industrial Belenes Norte, C.P. 45145, Zapopan, Jalisco",Ramon Eusebio Sepúlveda Salazar,38339461,ramon@jadefo.org.mx,,,45145,Zapopan
JALISCO,A,JLG960422KN9,"Junior League de Guadalajara, A.C.","Av. San Francisco Núm 3332, Col. Vallarta Sur, C.P. 44500, Guadalajara, Jalisco",Annette V. Lagunes Vessels,825-34-89,,,,44500,Guadalajara
JALISCO,M,JLG960422KN9,"Junior League de Guadalajara, A.C.","Av. San Francisco Núm 3332, Col. Vallarta Sur, C.P. 44500, Guadalajara, Jalisco",Annette V. Lagunes Vessels,825-34-89,,,,44500,Guadalajara
JALISCO,A,JRM130730I13,"Jesucristo Rey de Misericordia, A.C.","Av. Libramiento a la Base Aerea Núm 1150 - P A, Col. Unidad Militar, C.P. 45200, Zapopan, Jalisco",Alejandro Barragán Hernández,331529237,ing_alej@hotmail.com,,,45200,Zapopan
JALISCO,B,KGU990512QS9,"Kindergarten Guzymard, S.C.","Circuito de las Flores Oriente Núm 2073, Col. Ciudad Bugambilias, C.P. 45237, Zapopan, Jalisco",Blanca Margarita Cabral Alonso,33-36-12-03-03,Josecruz1950@hotmail.com,,,45237,Zapopan
